,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,target
N_UT_3,6.656000000000001,11.8814,5.92243,10.8197,11.8995,12.0864,9.53186,10.1171,11.6842,12.1588,5.0,8.761460000000001,10.9595,10.6506,11.6263,5.0,10.0106,10.285,9.556610000000001,9.250689999999999,5.0,11.9945,5.0,5.0,11.3384,5.3914,10.6541,9.78434,7.257000000000001,12.1473,10.0751,10.3884,8.66362,9.734010000000001,6.9054,6.48608,9.27035,8.42468,9.77148,5.0,10.519,9.40134,9.41531,10.5339,7.33217,5.0,11.5771,5.0,10.0341,7.257000000000001,6.3322,5.0,5.0,7.5116,5.0,5.0,7.7965,10.2282,6.6636,7.02844,5.0,10.3508,10.8592,9.1732,10.7789,7.24689,5.2367,7.7544,9.982330000000001,7.58202,8.581380000000001,12.0189,8.23988,6.859430000000001,5.524830000000001,12.0928,11.2885,12.1768,11.6207,11.7371,12.2509,11.4109,11.4903,5.0,10.9809,7.5008,11.8007,10.1093,10.5971,7.89884,6.18556,6.1788,5.8803,5.3261,11.2306,11.1232,5.0,8.90293,8.36218,10.7695,6.0373,8.14989,8.073080000000001,12.3059,7.7761,11.8468,10.2121,7.4017,7.5498,8.339739999999999,7.4541699999999995,6.69946,6.54065,7.02982,12.22,9.35473,10.1348,10.328,11.1475,9.97361,5.0,11.6729,8.92972,9.345,11.722000000000001,8.45069,12.1652,12.1898,5.4926,7.143,10.617,5.7411,7.82861,12.0162,5.6948,5.0,6.95109,7.2623,5.0,6.3077,9.38134,8.8636,5.0,10.2242,8.033999999999999,9.37273,11.819,8.326,6.9757,7.22768,7.9524,12.1437,10.5746,7.453239999999999,8.4682,8.09,10.3729,10.5654,9.390189999999999,6.337999999999999,9.2844,6.8003,9.91268,7.37524,9.0196,5.3415,5.5152,6.9287,5.0,8.5377,7.3517,5.0633,8.783999999999999,8.3346,7.5061,6.4309,7.8468,6.2053,7.0297,7.1517,8.6288,6.7903,7.8588,8.4721,7.7625,7.8504,8.1102,6.2351,10.1447,9.3951,5.82,7.405,11.3161,5.2998,5.0,5.0,9.29012,5.0,5.0,7.087960000000001,6.9954,9.457189999999999,10.0019,5.0,6.7393,6.1361,7.8976,5.0,6.9910000000000005,5.1595,5.0,5.0,5.0,10.1624,5.0127,5.2053,5.0,0
N_UT_4,5.0,12.2843,6.04849,11.238,11.9775,12.0538,11.5122,9.34458,9.85795,12.49,5.0,12.2135,9.71015,10.7429,8.89812,5.0,10.6659,11.3559,8.31521,11.0449,5.26312,11.7535,5.0,5.0,7.4555,5.0,10.4648,8.39289,5.8761,11.0051,8.59435,11.8773,9.672310000000001,9.33047,5.0,6.56797,5.0,7.21128,11.5967,5.0,11.4342,9.29771,6.828139999999999,10.2211,11.7525,5.5262,11.7929,6.5332,5.58844,6.8537,6.1711,5.1666099999999995,5.0,5.6351,5.0,5.0,7.0485,8.74399,6.3851,6.51194,5.0,5.0,11.707,9.1357,11.6694,6.45364,5.0,8.1552,11.1645,7.93618,7.84585,12.2097,9.656369999999999,6.73677,6.96099,11.9664,10.302999999999999,12.4046,12.0769,11.8949,12.5846,12.1389,11.8108,5.0,11.6079,6.711,12.0165,9.4855,10.3951,9.13818,5.34286,5.0,5.0,5.0,10.5908,11.4384,5.0,8.38012,9.03294,8.64366,7.0251,8.142999999999999,6.82649,12.6551,5.6101,12.3558,6.00405,8.0212,8.0446,7.71425,5.72395,8.92362,8.518360000000001,6.42439,12.4888,12.2148,9.78773,10.1021,11.6492,10.9637,5.0,12.2373,10.790999999999999,10.7499,12.0213,9.819339999999999,12.5632,12.4822,6.2295,7.6731,10.2813,5.5459,7.51836,12.1303,6.3512,5.0,6.019880000000001,6.5053,5.0146,7.617000000000001,5.0,7.7558,5.0,5.47688,8.8919,9.33375,11.9834,8.4472,8.0129,8.10742,8.3499,11.8677,10.8237,7.34258,8.5229,8.6551,9.11173,7.60952,9.33817,7.945,9.9231,7.0074,9.28423,7.60952,9.3002,7.1246,7.1616,7.2074,6.2393,8.7881,7.5997,6.9392,8.8305,8.6527,7.8798,7.6217,7.9963,6.9392,8.1074,7.155,8.6878,7.6095,7.2766,8.8179,8.4085,7.9138,8.6785,8.4141,7.71068,9.618,7.8959,7.5242,10.8766,6.9353,6.985,5.7399,5.7038400000000005,6.9775,6.257999999999999,7.74436,8.3189,10.3323,10.1674,6.6808,6.6289,7.4608,7.5216,5.0,7.6144,6.7664,6.2766,6.6432,6.2010000000000005,10.2082,6.8919,7.3543,6.38875,0
N_UT_5,5.0,12.0462,5.0,11.0312,11.702,11.8557,11.4414,9.481110000000001,9.00953,12.3913,5.0,12.0216,9.241480000000001,10.2701,8.66222,5.0,10.5685,11.1947,7.660089999999999,10.3203,5.0,11.1876,5.0,5.0,6.7572,5.0,9.96697,7.815930000000001,5.4805,10.9726,7.91598,11.7828,8.82167,8.634210000000001,5.0,5.96178,5.0,7.23862,11.4111,5.0,11.2825,8.4561,6.2213400000000005,9.76666,11.2168,5.0,11.8286,5.9687,5.75319,6.4997,5.6707,5.0,5.0,5.5375,5.0,5.0,6.6101,8.76715,5.9687,6.232880000000001,5.0,5.0,11.5424,8.7411,11.6362,5.75319,5.0,7.388,10.6209,7.02018,6.87645,11.8788,9.039489999999999,6.04485,5.798830000000001,11.7021,9.90283,12.0258,11.67,11.6867,12.2826,11.904000000000002,11.5719,5.0,11.7161,5.6216,12.1065,8.78425,10.0395,8.71871,5.0,5.0,5.0,5.0,10.2397,10.9362,5.0,5.0,9.157969999999999,8.06909,6.1734,8.57794,6.45682,12.1303,5.0,12.1036,5.23902,6.8901,7.0448,6.91375,5.22829,8.4243,7.52195,5.89012,12.2201,11.8835,9.38016,9.73963,11.4565,10.7854,5.0,12.1669,10.7575,10.8992,11.8865,9.557739999999999,12.3254,12.134,6.013999999999999,6.9436,10.3296,5.352,5.0,11.7145,5.0,5.0,5.3813699999999995,5.646,5.0,7.0046,5.0,6.9599,5.0,5.0,7.6388,8.60693,11.7042,7.5893,6.6152,6.90902,7.6849,11.7039,10.3578,5.6225,7.483,7.0619,8.39402,6.29692,8.91943,5.8133,9.0606,6.3682,8.6415,5.4360800000000005,8.6078,5.0,5.1017,5.153,5.0,7.794,6.7514,5.332999999999999,8.0565,7.6042,6.8355,6.6936,7.6585,5.6370000000000005,6.2832,5.0,7.1017,6.2923,5.6514,8.5573,7.183,6.7613,7.434,7.3703,6.57057,8.9135,6.2969,5.8697,10.5255,5.4443,5.0,5.0,5.0,5.0,5.4278,6.5477300000000005,7.6005,9.65536,10.2059,5.0,5.0,5.9473,5.9415,5.0,6.1429,5.0,5.0,5.0044,5.0,10.4785,5.0,5.5167,5.0,0
N_UT_6,5.81586,11.5654,5.3564300000000005,10.4909,11.8169,11.7354,9.07753,9.67475,10.4362,11.8905,5.0,7.84025,10.947000000000001,10.2231,11.1456,5.0,9.663860000000001,10.0359,8.98724,9.24029,5.0,11.6402,5.0,5.0,10.1206,5.0,10.1602,9.28243,6.1842,12.0981,9.77849,9.915230000000001,7.79272,8.99667,6.4524,5.20443,8.5785,7.787719999999999,9.51781,5.0,10.6936,7.4732899999999995,8.36093,9.85787,6.41821,5.0,11.2195,5.0,9.28598,6.3964,5.5021,5.0,5.0,6.4816,5.0,5.0,7.2512,9.84427,5.6195,6.18425,5.0,9.83378,10.6265,8.5254,10.7607,6.15344,5.0,6.5502,9.170919999999999,7.11762,8.22472,11.9176,7.342230000000001,6.39011,5.20296,12.117,11.2023,12.0658,11.4185,11.7106,12.1641,11.4166,11.3476,5.0,10.4874,6.9935,10.8248,9.93931,10.3842,7.35325,5.12279,6.7781,5.6008,5.0,11.1984,11.203,5.0,8.160919999999999,7.989269999999999,9.520489999999999,5.5634,8.10724,7.61189,12.317,7.4591,11.8825,9.74295,6.2319,7.4631,8.05555,6.8852899999999995,6.2789,5.67298,6.23191,12.13,9.29614,9.53943,9.8887,10.6419,9.33558,5.0,11.5207,8.19685,8.84291,11.7513,7.444710000000001,12.0659,12.1916,5.0,6.2509,10.1962,5.1833,6.711180000000001,12.023,5.0,5.0,5.5092,5.9242,5.0,5.5092,8.60083,7.2996,5.0,9.76877,7.4613,9.02403,11.4709,7.3185,6.0487,6.38368,7.2589,11.8663,9.90655,6.35957,7.3837,7.3636,9.76724,10.0817,8.91381,5.837999999999999,8.5059,6.5277,9.624039999999999,6.60493,8.4365,5.0,5.3101,5.9924,5.0,7.9418,6.9062,5.0,8.2237,7.6586,6.7104,5.7418,7.3757,6.0737,6.0336,6.3514,7.5077,6.0737,6.5946,8.1541,6.5168,7.1967,7.3575,5.542000000000001,9.97494,8.6815,5.0,6.6783,10.6681,5.0,5.0,5.0,8.32263,5.0,5.0,6.44226,6.4074,8.90134,9.5013,5.0,5.0933,5.723,6.9607,5.0,6.542000000000001,5.0,5.0,5.0,5.0,9.56902,5.0,5.0,5.0,0
N_UT_7,5.0,12.1572,5.0,11.2112,11.9351,11.9312,11.3602,9.8039,9.421339999999999,12.5371,5.0,12.3074,9.08772,10.630999999999998,9.91133,5.09658,10.5435,11.1171,8.24859,10.7249,5.08712,11.5893,5.0584,5.0,8.39762,5.0,10.4033,8.4081,6.3745,10.8721,8.108319999999999,11.5577,9.25177,9.074010000000001,5.0,6.85042,5.0,7.4539100000000005,11.3914,5.0,11.1576,9.73591,7.51162,9.8709,11.4755,5.9372,11.8749,6.5327,6.1384,7.0364,6.3068,5.09658,5.0,5.916,5.0,5.0,6.5187,9.41898,6.3822,6.50097,5.0,5.0,11.7763,9.1373,11.6941,6.5431,5.5671,7.6941,10.5346,7.629339999999999,7.41838,11.9575,9.5936,6.42235,6.60853,11.7943,9.65747,12.1569,11.817,11.7506,12.4094,12.0659,11.6963,5.0,11.5619,6.3861,11.8676,9.46156,10.3542,9.20162,5.51844,5.0,5.0,5.0,10.2433,11.4031,5.2494,7.90152,8.84111,8.45575,6.5369,7.15215,6.946439999999999,12.3969,7.1712,12.2253,5.57674,7.7227,7.5803,7.72266,5.50349,8.59095,8.23594,6.41038,12.3191,12.0446,9.699069999999999,10.0478,11.7217,11.2936,5.0,12.279000000000002,11.1623,10.2979,11.9478,9.589189999999999,12.4848,12.3435,6.0478,7.4616,10.2172,5.605,6.87563,11.9773,5.8727,5.0,5.60503,6.3902,5.0,7.197,5.0,7.7703,5.0,5.0,8.1444,8.93727,11.7236,7.9359,6.8812,7.539569999999999,7.6777,11.6322,10.2263,6.06191,8.079,7.6713,8.659939999999999,7.10555,8.93995,6.6809,9.0936,6.1526,8.911539999999999,5.96518,8.7979,5.2422,6.1891,6.5396,5.0,8.1709,7.1755,5.9757,8.5343,7.5968,7.1479,6.9964,7.6632,6.0766,6.944,5.6485,8.0371,6.4559,6.2203,8.6501,7.8082,7.4929,7.7620000000000005,7.7158,6.731330000000001,9.2422,6.9332,6.2509,10.9275,6.022,5.4892,5.0,5.0,5.4671,5.4217,6.68093,7.359,9.84335,10.0207,5.0,5.3907,6.5038,6.8615,5.0,6.8067,5.4671,5.0,5.5814,5.0,10.9971,5.3101,5.4217,5.0,0
N_UT_8,5.0,12.1486,5.0,11.3057,11.6543,11.9664,11.5395,9.64954,9.21418,12.3941,5.0,12.1846,8.99974,10.8482,9.0334,5.0,10.5709,11.2705,7.95423,10.6774,5.0,11.5145,5.0,5.0,7.14995,5.0,9.8145,7.99435,6.0146,10.3778,7.77036,11.5373,9.12497,8.7843,5.0,6.42015,5.0,7.479610000000001,11.4545,5.0,11.1799,9.12989,5.96161,9.90818,11.5615,5.6927,11.8697,6.3088,5.93686,6.8253,6.2295,5.26178,5.0,5.6927,5.0,5.0,6.9268,8.3922,6.1326,6.24977,5.0,5.0,11.6142,9.1096,11.4096,6.07027,5.5433,7.7015,10.5316,7.5316399999999994,7.34335,11.9403,9.70946,6.25565,6.41134,11.7805,9.59717,12.1424,11.6903,11.6399,12.3539,11.9791,11.5906,5.0,11.7569,6.3317,11.9737,9.245330000000001,10.0195,9.225539999999999,5.22658,5.0,5.0,5.0,9.906880000000001,11.1206,5.0,7.80313,8.74063,8.44237,6.4187,7.014639999999999,6.65207,12.299000000000001,5.5418,12.2098,5.59474,7.5718,7.8637,7.38152,5.1041,8.57675,8.29017,6.37018,12.3466,12.0155,9.52994,9.83512,11.770999999999999,11.3041,5.0,12.2063,11.22,10.4576,11.9241,9.49381,12.3613,12.2261,5.8447,7.0435,10.5447,5.5817,6.14462,11.8996,5.683,5.0,5.33948,6.4187,5.2182,7.1862,5.0,7.6332,5.0,5.0,8.0661,8.74311,11.7239,7.7679,6.6544,7.31693,7.587999999999999,11.7092,10.2753,5.57249,7.7679,7.2868,8.52326,6.55363,8.532919999999999,6.0695,9.3308,6.3501,8.708,5.59111,8.776,5.0,5.7207,5.2906,5.0,8.0892,6.8135,5.379,8.1491,7.5005,6.9496,6.7375,7.4773,5.5281,6.5536,5.0,7.9591,6.2086,5.2046,8.8384,7.447,6.3428,8.1173,7.6485,6.80289,9.1141,6.4756,6.2364,10.6955,5.5473,5.0,5.0,5.0,5.0,5.3057,6.770589999999999,6.85,9.834810000000001,10.1522,5.0,5.0,6.2906,7.3057,5.0,6.4988,5.0606,5.0,5.1637,5.0,11.085999999999999,5.0,5.0958,5.0,0
N_UT_9,5.0,12.1244,5.16231,11.5167,11.8685,11.9331,11.494000000000002,9.90772,9.83377,12.4635,5.0,12.0808,8.53249,10.8087,9.5579,5.4055800000000005,10.886,11.2283,7.8574600000000006,11.0132,5.0,11.5523,5.329,5.2755,8.05804,5.0,10.3831,8.03945,5.6065,11.6269,8.87628,11.7194,9.595180000000001,8.981530000000001,5.0,5.75705,5.0,7.4302399999999995,11.6342,5.0,11.1387,8.191460000000001,6.5920000000000005,9.92336,11.6838,5.5172,11.8068,6.5134,7.14503,6.5476,6.3114,5.0,5.0,5.5993,5.0,5.0,6.6803,9.164760000000001,6.3202,8.0341,5.0,6.49012,11.588,8.8993,11.6373,7.769989999999999,5.6631,7.3377,10.8055,7.080539999999999,7.4657800000000005,12.0479,10.135,5.71404,6.12908,11.8439,9.1211,12.0948,11.7451,11.6791,12.2624,12.0203,11.6834,5.0,11.8598,6.1914,11.9479,9.179889999999999,10.3224,9.06121,7.789810000000001,5.0,5.0,5.0,10.8741,11.4251,5.0,8.708730000000001,8.84897,8.5583,6.0584,7.3545,6.70695,12.1636,5.0,12.1374,6.58851,7.7193,7.4783,6.769539999999999,5.32702,8.68277,8.144910000000001,6.2215300000000004,12.2746,11.9687,9.94248,10.1712,11.942,11.6421,5.0,12.2425,11.5166,10.5224,11.9514,9.787289999999999,12.4132,12.2359,5.6115,7.2413,10.3474,5.3084,7.1760399999999995,11.9128,5.0969,5.0,5.48456,6.1077,5.0,7.3815,5.15014,7.8131,5.0,6.3612400000000004,7.9572,9.21521,11.7345,7.8783,6.7385,7.217510000000001,7.6187,11.7856,10.3495,5.8666599999999995,7.7638,6.6997,8.56306,6.68317,8.9183,5.9295,9.5881,6.1278,8.711089999999999,5.58363,8.9013,5.849,5.5907,5.6462,5.0,8.0932,7.0058,5.1662,8.2129,7.6187,6.9898,6.8372,7.6428,5.8252,6.1567,5.0,8.2198,6.0982,5.7127,8.5702,7.1662,6.7353,7.8841,7.507000000000001,6.331930000000001,9.1069,6.4729,6.5622,11.1282,5.4419,5.0,5.0,5.0,5.0,5.0680000000000005,6.59778,7.0782,10.1022,10.4399,5.0,5.0,5.9681,7.9041,5.0,6.7606,5.0,5.0,5.1851,5.0,11.1573,5.0,5.0,5.0,0
T_UT_1,6.602930000000001,12.0748,5.0,9.3596,9.401760000000001,11.5968,10.3516,8.56851,9.27941,12.214,5.0708400000000005,8.58869,9.1192,9.20387,7.577189999999999,5.0,8.64758,10.3151,7.49405,9.77159,5.0,10.0112,5.0,5.0,6.0502,5.0,7.633780000000001,7.20012,5.0,10.3833,8.06365,10.4192,8.15057,9.141810000000001,5.0,6.60009,6.405819999999999,6.915189999999999,9.49939,5.0,9.92543,7.59725,5.99943,9.351189999999999,10.2006,5.0,10.668,5.751,8.80678,7.025,5.046,5.0,5.0,6.6058,5.0,5.0,6.0123,8.91405,6.2335,6.00373,5.0,8.990789999999999,10.1544,7.9734,9.90344,6.405819999999999,5.0,7.6142,10.3292,7.52433,6.6318600000000005,11.6808,7.22301,6.20526,6.35441,10.9166,9.33414,12.0311,11.4657,11.0417,11.5199,10.9822,10.5873,5.0,9.17185,6.2885,9.92562,7.853110000000001,9.9466,8.04091,5.0,6.7662,5.0,5.0,9.92372,8.07843,5.0,7.0666899999999995,7.1395100000000005,7.35602,5.4659,6.563860000000001,6.09008,12.4649,5.0,12.1069,7.98584,6.6477,6.9458,6.34795,5.81384,6.38626,7.36723,5.85083,12.0051,11.1929,7.66599,7.95856,9.339030000000001,8.71447,5.0,11.8764,8.52075,8.660789999999999,10.4188,8.041910000000001,12.0642,12.2673,5.0,5.5527,9.65558,5.0706,5.0,10.5928,5.0,5.0,5.0,6.0024,5.0,5.2053,7.787839999999999,5.0,5.0,8.80419,8.2272,8.2031,11.4957,7.7623,7.1419,7.45172,7.3955,10.9457,9.69533,6.6181399999999995,7.3889,8.3557,8.92483,8.11236,7.99189,6.6542,8.6132,6.6404,8.61392,6.45172,8.7151,5.8933,5.313,5.8023,5.7053,7.5898,5.9434,5.354,8.3873,7.7623,7.4037,6.5462,7.7495,5.7623,7.5898,6.8793,8.415,6.8509,5.4454,8.2743,7.0005,6.4921,7.2636,7.8533,7.0366800000000005,9.075,6.5134,6.9745,8.82501,5.4643,5.1975,5.0,6.9832,5.457999999999999,5.0,6.72625,6.7623,8.75844,8.93105,5.4134,5.9876,6.5491,7.0155,5.0,6.684,5.7521,5.3336,5.2198,5.0,9.31295,5.1361,5.5432,5.05546,1
T_UT_2,7.737260000000001,11.8297,7.31491,11.1483,11.1169,11.8882,10.2473,9.96504,11.1665,12.5904,7.257789999999999,10.2743,10.2764,10.6737,11.0695,5.88647,10.3149,10.1382,9.773610000000001,10.3956,6.89363,11.4289,7.1363,7.2961,9.67577,7.1543,9.74222,9.862039999999999,7.9008,10.1779,8.87837,10.8171,8.963339999999999,10.5528,7.6363,7.89363,9.95823,8.51619,9.56185,7.25501,10.134,8.452169999999999,9.09573,9.15875,10.491,6.67,10.9949,6.9428,10.6323,8.4153,7.6039,5.90076,7.084,7.8464,6.9219,5.7823199999999995,7.8684,9.60065,8.0524,7.7707,6.7629,11.2116,11.2277,8.481,10.4063,8.111939999999999,7.7233,8.9306,10.5613,7.9899,7.86132,11.9355,8.77525,8.35882,7.95851,11.4465,10.2765,12.1216,11.9863,12.049000000000001,12.0305,11.5588,11.3607,5.0,11.3068,6.5653,12.6198,10.6207,11.3709,9.00298,6.1523699999999995,5.0,7.6126,8.2282,9.85478,10.5414,5.0,9.155569999999999,7.90631,7.97187,6.3662,7.61258,7.91263,12.6882,7.3042,12.4297,10.5588,8.3963,8.4016,7.13087,8.30608,6.69986,7.928910000000001,7.08241,11.8698,11.5745,8.92517,9.09246,11.4522,10.1975,5.0,11.6381,9.99794,9.92267,12.0472,8.48705,12.6252,12.6492,5.9512,6.6126,10.9658,5.3061,8.3204,11.7518,6.3881,5.0,6.63108,6.7711,5.0,6.694,10.5296,6.6032,5.0,11.1766,8.2678,9.161760000000001,12.0573,8.4231,7.4774,8.3208,8.1013,11.3853,10.38,7.4556,8.972999999999999,8.4004,9.31754,9.49238,9.516119999999999,7.1618,8.4531,6.9255,10.1638,8.52824,9.1971,5.6693,5.5538,6.8346,6.8163,8.7195,7.4724,5.6157,8.2127,8.0155,7.7543,6.6838,8.5443,6.6867,7.4074,7.6457,9.0773,6.9008,6.0959,8.26,7.1926,7.9653,7.0383,8.1154,6.994680000000001,9.1398,6.8553,7.9425,9.73944,6.074,5.1132,5.0,7.51205,5.0,5.0,7.2047,6.4488,8.93399,9.80304,5.0,7.5538,6.7598,6.922999999999999,5.0,7.0916,5.8084,5.2678,5.2983,5.0,10.2082,5.0,5.9877,5.0,1
T_UT_3,6.618760000000001,11.5451,7.446789999999999,11.1544,11.3841,10.9313,8.90393,10.582,9.2057,12.0243,6.90393,6.08924,8.88551,9.40772,9.4193,5.0,9.98809,10.0075,9.62321,11.8479,5.0,9.25342,5.3335,5.0,7.01433,5.0,10.8107,9.79363,7.4816,11.075999999999999,10.0919,10.0351,7.20074,10.0492,7.3711,5.92574,11.6498,9.18174,7.651110000000001,5.0,10.0373,6.79758,7.2244,9.89598,10.3042,5.0,11.4257,5.0007,11.6517,6.3116,5.6856,5.0,5.0,6.9209,5.0,5.0,6.3042,9.6387,5.821000000000001,6.25151,5.0,11.6447,9.79528,7.2987,9.94277,5.56728,5.9823,7.0412,9.39433,7.056760000000001,7.16104,11.0262,8.669310000000001,8.5302,9.88745,10.873,9.5302,10.705,10.873,10.6438,11.6698,10.9594,11.2209,5.0,10.0863,6.0444,12.042,10.5832,10.9772,6.96806,5.87635,7.0067,9.0093,8.6861,10.5086,10.7066,5.0,7.74828,7.32918,6.70816,6.131,8.22367,8.98882,11.1945,6.4064,10.9175,11.2707,5.0,7.0093,5.95757,9.47517,5.18147,7.91482,7.318969999999999,11.5487,11.3687,10.5522,10.624,11.3479,10.3271,5.0,11.6827,9.29833,8.36535,11.0426,6.67011,12.3109,12.1847,5.0,7.0295,8.62855,5.0,6.813739999999999,9.430819999999999,5.0,5.0,5.0,7.7724,5.6144,5.0,11.4896,6.6409,5.0,11.9601,7.5906,9.71188,11.3346,7.3222,6.2471,7.53413,7.4772,10.9249,9.40284,7.13143,7.5727,7.1091,11.003,11.4871,9.91864,6.5154,8.3647,6.2196,10.2063,9.70859,8.193999999999999,5.7286,5.5341,6.417999999999999,6.3005,7.9058,7.0941,5.1041,8.1091,7.968999999999999,6.4772,5.4341,8.1497,6.5781,6.1388,6.7922,7.8782,6.1821,5.0,7.8046,6.2829,7.0217,7.002999999999999,6.6553,6.0635,8.7424,5.7416,7.4321,9.54247,5.3436,5.0,5.0,10.5489,5.0,5.0,6.64158,5.9229,7.32653,9.0635,5.0,6.4539,5.5563,6.0322,5.0,5.6416,5.0,5.0,5.0,5.0,10.2426,5.2561,5.0,5.0,1
T_UT_4,5.70287,7.810510000000001,5.0,8.36797,9.51409,9.39495,6.647639999999999,7.87955,9.30467,11.2176,5.0,5.0,5.990530000000001,6.58287,7.666869999999999,5.0,6.69608,5.25356,6.8508,8.316889999999999,5.0,5.6686,5.0,5.0,5.4111,5.0,7.22555,6.55312,5.0,9.222010000000001,7.91945,7.756060000000001,5.0,6.8959399999999995,5.0,5.0,8.376489999999999,8.192160000000001,6.03425,5.0,7.62637,5.06619,6.35186,8.00158,7.68584,5.0,10.8431,5.0,10.4127,5.8011,5.0,5.0,5.0,5.308,5.0,5.0,5.0,6.756060000000001,5.0,5.055619999999999,5.0,10.5083,7.10002,5.5304,5.22555,5.0,5.0,5.0,6.59359,5.7471,5.0,9.45999,6.25556,5.0,7.4962,9.36388,6.989669999999999,9.93125,8.97167,8.19478,9.36609,8.33093,8.58793,5.0,7.6067100000000005,5.0,10.5687,7.488119999999999,8.37433,5.40471,5.0,5.0,6.3522,6.2412,8.386339999999999,7.47182,5.0,5.0,5.76058,5.543769999999999,5.0,5.64174,6.22184,9.27272,5.0,8.632610000000001,8.00249,5.0,5.0,5.0,5.52018,5.0,5.96658,5.40471,9.52414,9.4754,7.975280000000001,8.04306,8.2484,5.88275,5.0,11.1388,5.24121,6.13133,7.91627,5.0,10.9378,11.8715,5.0,5.0,5.512230000000001,5.0,5.0,6.32073,5.0,5.0,5.0,5.2022,5.0,5.0,9.36554,5.0,5.0,10.4837,6.0528,7.3207699999999996,9.61139,7.3452,5.2589,5.93461,6.2959,9.22751,7.34082,6.0742400000000005,5.0033,5.8123,6.58455,6.77345,7.43917,5.0,5.9110000000000005,5.72,7.90198,5.68558,6.2959,5.0,5.0,5.0,5.0,7.5196,5.0,5.0,7.172000000000001,6.9949,5.3229999999999995,5.0,5.9977,5.0,5.6141,6.0474,6.354,5.0,5.0,6.4515,5.0,6.3671,5.9405,6.4678,5.0,8.0862,5.0,7.1494,8.26822,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.49989,7.08485,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.18192,5.0,5.0,5.0,1
T_UT_5,5.0,11.8507,5.0,10.1416,11.4007,11.6861,10.7907,7.86193,8.8965,12.0866,5.0,11.7016,9.39078,8.72065,7.11777,5.0,8.85112,10.4215,7.09352,8.62239,5.0,8.29834,5.0,5.0,5.0,5.0,8.59782,7.03105,5.0,8.84569,6.5596,11.2103,6.17666,8.25663,5.0,7.176660000000001,5.0,5.90436,9.63976,5.0,11.5189,9.15339,5.16507,9.35553,10.1275,5.0,11.2541,5.487,5.9388,6.3958,5.0812,5.0,5.0,5.487,5.0,5.0,5.4493,9.71371,5.7958,6.09352,5.0,5.0,10.5451,7.8601,6.4007,5.7186699999999995,5.4777,8.6053,10.1246,7.217280000000001,6.31888,11.9038,7.40838,5.45113,6.27196,11.0113,10.0006,11.9909,11.6916,11.7684,12.2354,11.7738,11.2884,5.0,9.12459,6.0255,11.0171,7.555219999999999,9.8074,7.81866,5.60102,5.0396,5.0,5.0,8.46423,10.7368,5.0,5.7960400000000005,8.00952,6.49775,5.0,7.502839999999999,6.79604,12.2621,5.0,12.1835,5.55277,5.3304,7.5986,7.0707699999999996,5.989719999999999,7.87666,7.0707699999999996,5.87666,12.2294,11.2615,7.812530000000001,8.20015,10.2697,8.81662,5.0,11.7667,9.17407,10.4652,11.6167,7.89613,12.1696,12.1506,5.0,6.3643,10.1962,5.1345,5.06734,9.35169,5.0,5.0,5.0,5.0,5.0,6.6523,5.0,5.0,5.0,5.0,7.4945,7.593439999999999,11.5853,7.3953,6.0125,6.78914,6.5501,10.8225,9.87074,5.37173,7.0604,7.0486,8.13503,5.83805,7.6296100000000004,5.0,8.5914,5.782,7.672619999999999,6.76043,7.8953,5.0,5.0,5.0,5.0,7.3284,6.5501,5.0,7.1517,6.2323,6.4547,5.0,7.1182,5.2113,6.1899,5.0,7.1709,5.8103,5.0,8.3871,7.0456,5.3333,6.8208,7.0663,5.0,8.3381,5.8517,5.944,10.2811,5.0,5.0,5.0,5.0,5.0,5.0,5.71626,6.662999999999999,7.970860000000001,9.15585,5.0,5.0,5.686,7.4276,5.0,5.6157,5.0,5.0,5.3622,5.0,8.835469999999999,5.0,5.0,5.21126,1
